Extracting /tmp/tensorflow/mnist/input_data\train-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data\train-labels-idx1-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data\t10k-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data\t10k-labels-idx1-ubyte.gz
380,0.9088
381,0.9086
382,0.9104
383,0.9131
384,0.9062
385,0.9091
386,0.9109
387,0.908
388,0.9094
389,0.9077
390,0.9075
391,0.9109
392,0.9105
393,0.9078
394,0.9096
395,0.9096
396,0.911
397,0.9103
398,0.9108
399,0.9112
400,0.911
401,0.9051
402,0.9085
403,0.9119
404,0.9122
405,0.9103
406,0.9124
407,0.9106
408,0.9065
409,0.9122
410,0.9128
411,0.9105
412,0.9151
413,0.9153
414,0.9145
415,0.9083
416,0.9099
417,0.9133
418,0.9122
419,0.9103
420,0.9101
421,0.9084
422,0.9124
423,0.9135
424,0.9142
425,0.9136
426,0.914
427,0.9057
428,0.9104
429,0.914
430,0.9166
431,0.9097
432,0.9101
433,0.9132
434,0.9138
435,0.9087
436,0.9096
437,0.9085
438,0.9088
439,0.9078
440,0.9056
441,0.9116
442,0.9129
443,0.9133
444,0.9141
445,0.9124
446,0.9041
447,0.9111
448,0.9108
449,0.9084
450,0.9089
451,0.9098
452,0.913
453,0.9138
454,0.911
455,0.9138
456,0.9166
457,0.9139
458,0.9148
459,0.9144
460,0.9093
461,0.9148
462,0.9098
463,0.9136
464,0.913
465,0.9125
466,0.9141
467,0.9126
468,0.9123
469,0.9138
470,0.915
471,0.9148
472,0.9154
473,0.9146
474,0.9171
475,0.9146
476,0.9144
477,0.9132
478,0.9123
479,0.9097
480,0.9086
481,0.9149
482,0.9155
483,0.9125
484,0.9126
485,0.9152
486,0.9155
487,0.9134
488,0.9156
489,0.9124
490,0.9143
491,0.9144
492,0.9146
493,0.9117
494,0.9137
495,0.9147
496,0.9149
497,0.9141
498,0.9111
499,0.9107
500,0.9108
501,0.9102
502,0.9152
503,0.9149
504,0.9137
505,0.9177
506,0.9128
507,0.9136
508,0.9141
509,0.9103
510,0.9081
511,0.9138
512,0.9142
513,0.9142
514,0.9154
515,0.9147
516,0.9137
517,0.9158
518,0.9149
519,0.9133
520,0.9136
521,0.9151
522,0.9153
523,0.9146
524,0.916
525,0.9138
526,0.912
527,0.915
528,0.9159
529,0.914
530,0.9152
531,0.9129
532,0.9081
533,0.9122
534,0.9147
535,0.9166
536,0.9141
537,0.9141
538,0.9108
539,0.9153
540,0.9133
541,0.9175
542,0.9134
543,0.9149
544,0.9124
545,0.914
546,0.913
547,0.9145
548,0.9139
549,0.917
550,0.9109
551,0.9137
552,0.9121
553,0.9123
554,0.9126
555,0.9125
556,0.9102
557,0.9133
558,0.9137
559,0.9159
560,0.9149
561,0.9174
562,0.9153
563,0.9133
564,0.9139
565,0.9167
566,0.9167
567,0.9165
568,0.9161
569,0.9156
570,0.9168
571,0.9176
572,0.9163
573,0.9131
574,0.9155
575,0.9165
576,0.9174
577,0.9156
578,0.9164
579,0.9113
580,0.9112
581,0.9152
582,0.9173
583,0.9161
584,0.9089
585,0.9106
586,0.9149
587,0.916
588,0.9149
589,0.915
590,0.9157
591,0.9091
592,0.9127
593,0.9129
594,0.9148
595,0.9154
596,0.9148
597,0.9127
598,0.9166
599,0.9182
600,0.916
601,0.9133
602,0.9163
603,0.918
604,0.9185
605,0.914
606,0.9176
607,0.9174
608,0.9177
609,0.9167
610,0.9161
611,0.9155
612,0.9196
613,0.9114
614,0.9152
615,0.9145
616,0.9091
617,0.9153
618,0.9172
619,0.9133
620,0.9117
621,0.9137
622,0.9134
623,0.9176
624,0.9185
625,0.9149
626,0.9165
627,0.915
628,0.9144
629,0.9157
630,0.9151
631,0.9052
632,0.9099
633,0.915
634,0.9141
635,0.9083
636,0.909
637,0.9143
638,0.9086
639,0.9154
640,0.9157
641,0.9149
642,0.9169
643,0.915
644,0.9136
645,0.9147
646,0.9173
647,0.9149
648,0.9153
649,0.9109
650,0.9118
651,0.9101
652,0.9164
653,0.9158
654,0.9129
655,0.9124
656,0.9162
657,0.9193
658,0.9169
659,0.9152
